Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	1160 ms		Content: Europe eve 421120 56
     [java] Duration:	2 ms		Content: Europe alice 390846 57
     [java] Duration:	2 ms		Content: Europe carol 248972 43
     [java] Duration:	2 ms		Content: Europe gary 561788 54
     [java] Duration:	2 ms		Content: Europe gary 1042305 42
     [java] Duration:	2 ms		Content: Europe eve 27651 55
     [java] Duration:	2 ms		Content: Europe eve 366358 51
     [java] Duration:	4 ms		Content: Europe alice 245155 51
     [java] Duration:	2 ms		Content: Europe gary 505012 51
     [java] Duration:	2 ms		Content: Europe alice 193391 33
     [java] Duration:	2 ms		Content: Europe eve 231787 45
     [java] Duration:	2 ms		Content: Europe alice 970235 38
     [java] Duration:	2 ms		Content: Europe gary 944675 48
     [java] Duration:	2 ms		Content: Europe eve 32783 38
     [java] Duration:	2 ms		Content: Europe eve 200591 41
     [java] Duration:	2 ms		Content: Europe gary 863310 32
     [java] Duration:	2 ms		Content: Europe carol 596975 54
     [java] Duration:	2 ms		Content: Europe carol 458109 51
     [java] Duration:	2 ms		Content: Europe eve 876819 59
     [java] Duration:	2 ms		Content: Europe gary 78351 59
     [java] Duration:	2 ms		Content: Europe eve 881758 34
     [java] Duration:	2 ms		Content: Europe eve 582667 54
     [java] Duration:	2 ms		Content: Europe alice 796112 58
     [java] Duration:	2 ms		Content: Europe carol 948186 54
     [java] Duration:	2 ms		Content: Europe alice 258485 37
     [java] Duration:	2 ms		Content: Europe carol 344508 57
     [java] Duration:	2 ms		Content: Europe carol 785918 37
     [java] Duration:	2 ms		Content: Europe gary 557006 34
     [java] Duration:	2 ms		Content: Europe carol 560671 55
     [java] Duration:	2 ms		Content: Europe alice 1007966 36
     [java] Duration:	2 ms		Content: Europe gary 636160 31
     [java] Duration:	2 ms		Content: Europe carol 141520 59
     [java] Duration:	2 ms		Content: Europe alice 50511 57
     [java] Duration:	2 ms		Content: Europe alice 995706 59
     [java] Duration:	3 ms		Content: Europe eve 961354 36
     [java] Duration:	2 ms		Content: Europe gary 339033 32
     [java] Duration:	2 ms		Content: Europe carol 173612 50
     [java] Duration:	2 ms		Content: Europe carol 351796 44
     [java] Duration:	2 ms		Content: Europe alice 657676 50
     [java] Duration:	2 ms		Content: Europe gary 315273 46
     [java] Duration:	2 ms		Content: Europe carol 170838 52
     [java] Duration:	2 ms		Content: Europe gary 941857 44
     [java] Duration:	2 ms		Content: Europe gary 951311 40
     [java] Duration:	2 ms		Content: Europe carol 224772 30
     [java] Duration:	2 ms		Content: Europe eve 337799 32
     [java] Duration:	2 ms		Content: Europe eve 125161 38
     [java] Duration:	2 ms		Content: Europe eve 893885 49
     [java] Duration:	2 ms		Content: Europe carol 515559 33
     [java] Duration:	2 ms		Content: Europe alice 986816 39
     [java] Duration:	2 ms		Content: Europe alice 419337 56
     [java] Duration:	3 ms		Content: Europe alice 584370 47
     [java] Duration:	2 ms		Content: Europe gary 713584 43
     [java] Duration:	2 ms		Content: Europe alice 859877 45
     [java] Duration:	2 ms		Content: Europe carol 996950 31
     [java] Duration:	2 ms		Content: Europe alice 809280 37
     [java] Duration:	2 ms		Content: Europe gary 771351 38
     [java] Duration:	2 ms		Content: Europe carol 38390 55
     [java] Duration:	2 ms		Content: Europe eve 531922 49
     [java] Duration:	2 ms		Content: Europe eve 216088 54
     [java] Duration:	2 ms		Content: Europe alice 528853 32
     [java] Duration:	2 ms		Content: Europe eve 349465 30
     [java] Duration:	2 ms		Content: Europe carol 976207 32
     [java] Duration:	2 ms		Content: Europe carol 885244 34
     [java] Duration:	2 ms		Content: Europe gary 595656 55
     [java] Duration:	1 ms		Content: Europe eve 178896 57
     [java] Duration:	2 ms		Content: Europe eve 449956 48
     [java] Duration:	2 ms		Content: Europe eve 820880 33
     [java] Duration:	2 ms		Content: Europe alice 613374 37
     [java] Duration:	2 ms		Content: Europe eve 653135 59
     [java] Duration:	2 ms		Content: Europe carol 564673 55
     [java] Duration:	2 ms		Content: Europe carol 922510 48
     [java] Duration:	2 ms		Content: Europe gary 953651 46
     [java] Duration:	2 ms		Content: Europe carol 493646 34
     [java] Duration:	2 ms		Content: Europe eve 890809 46
     [java] Duration:	2 ms		Content: Europe alice 270434 38
     [java] Duration:	2 ms		Content: Europe carol 915253 31
     [java] Duration:	3 ms		Content: Europe eve 498185 53
     [java] Duration:	2 ms		Content: Europe alice 288193 30
     [java] Duration:	2 ms		Content: Europe eve 722650 52
     [java] Duration:	2 ms		Content: Europe gary 622932 36
     [java] Duration:	2 ms		Content: Europe gary 287997 50
     [java] Duration:	2 ms		Content: Europe carol 268692 38
     [java] Duration:	2 ms		Content: Europe alice 445908 55
     [java] Duration:	2 ms		Content: Europe carol 247707 39
     [java] Duration:	2 ms		Content: Europe gary 268194 34
     [java] Duration:	2 ms		Content: Europe carol 871165 46
     [java] Duration:	2 ms		Content: Europe eve 886017 41
     [java] Duration:	3 ms		Content: Europe carol 1014452 45
     [java] Duration:	2 ms		Content: Europe alice 197860 30
     [java] Duration:	2 ms		Content: Europe carol 835900 35
     [java] Duration:	2 ms		Content: Europe carol 694926 31
     [java] Duration:	2 ms		Content: Europe alice 586049 47
     [java] Duration:	3 ms		Content: Europe gary 261969 59
     [java] Duration:	2 ms		Content: Europe eve 115420 33
     [java] Duration:	2 ms		Content: Europe carol 583980 56
     [java] Duration:	2 ms		Content: Europe carol 141345 36
     [java] Duration:	2 ms		Content: Europe gary 70093 36
     [java] Duration:	2 ms		Content: Europe eve 31713 44
     [java] Duration:	2 ms		Content: Europe eve 220734 43
     [java] Duration:	2 ms		Content: Europe gary 479067 43
     [java] Duration:	2 ms		Content: Europe gary 720251 44
     [java] Duration:	2 ms		Content: Europe gary 878529 35
     [java] Duration:	2 ms		Content: Europe alice 571647 36
     [java] Duration:	2 ms		Content: Europe eve 734397 46
     [java] Duration:	2 ms		Content: Europe carol 433367 34
     [java] Duration:	2 ms		Content: Europe gary 124492 43
     [java] Duration:	2 ms		Content: Europe gary 653399 44
     [java] Duration:	2 ms		Content: Europe alice 714489 47
     [java] Duration:	2 ms		Content: Europe alice 580159 40
     [java] Duration:	2 ms		Content: Europe eve 753088 54
     [java] Duration:	2 ms		Content: Europe eve 412057 59
     [java] Duration:	2 ms		Content: Europe eve 200890 36
     [java] Duration:	2 ms		Content: Europe carol 548912 49
     [java] Duration:	2 ms		Content: Europe gary 584567 31
     [java] Duration:	2 ms		Content: Europe carol 402121 32
     [java] Duration:	2 ms		Content: Europe eve 577186 51
     [java] Duration:	2 ms		Content: Europe alice 1007374 30
     [java] Duration:	2 ms		Content: Europe carol 191791 39
     [java] Duration:	2 ms		Content: Europe carol 187140 51
     [java] Duration:	2 ms		Content: Europe carol 846115 46
     [java] Duration:	2 ms		Content: Europe carol 478163 31
     [java] Duration:	2 ms		Content: Europe carol 410029 40
     [java] Duration:	2 ms		Content: Europe carol 229277 49
     [java] Duration:	2 ms		Content: Europe eve 649260 36
     [java] Duration:	2 ms		Content: Europe gary 1026116 44
     [java] Duration:	2 ms		Content: Europe alice 730481 49
     [java] Duration:	4 ms		Content: Europe carol 231407 31
     [java] Duration:	2 ms		Content: Europe alice 699939 40
     [java] Duration:	2 ms		Content: Europe alice 707618 56
     [java] Duration:	2 ms		Content: Europe alice 109205 57
     [java] Duration:	2 ms		Content: Europe gary 448844 40
     [java] Duration:	2 ms		Content: Europe eve 273976 40
     [java] Duration:	2 ms		Content: Europe alice 465806 59
     [java] Duration:	2 ms		Content: Europe gary 368210 56
     [java] Duration:	2 ms		Content: Europe alice 555926 49
     [java] Duration:	2 ms		Content: Europe carol 404235 36
     [java] Duration:	2 ms		Content: Europe gary 961879 45
     [java] Duration:	2 ms		Content: Europe gary 974467 51
     [java] Duration:	2 ms		Content: Europe gary 549294 33
     [java] Duration:	2 ms		Content: Europe eve 932526 59
     [java] Duration:	2 ms		Content: Europe eve 356357 50
     [java] Duration:	2 ms		Content: Europe eve 94829 53
     [java] Duration:	2 ms		Content: Europe alice 29626 32
     [java] Duration:	2 ms		Content: Europe carol 513947 32
     [java] Duration:	2 ms		Content: Europe eve 553605 38
     [java] Duration:	2 ms		Content: Europe carol 233334 53
     [java] Duration:	2 ms		Content: Europe eve 724842 35
     [java] Duration:	2 ms		Content: Europe eve 200604 32
     [java] Duration:	2 ms		Content: Europe alice 911587 43
     [java] Duration:	2 ms		Content: Europe carol 381141 30
     [java] Duration:	2 ms		Content: Europe gary 829567 40
     [java] Duration:	2 ms		Content: Europe gary 77264 58
     [java] Duration:	2 ms		Content: Europe gary 158513 42
     [java] Duration:	2 ms		Content: Europe alice 848924 42
     [java] Duration:	2 ms		Content: Europe eve 3525 49
     [java] Duration:	2 ms		Content: Europe eve 4047 59
     [java] Duration:	2 ms		Content: Europe alice 399272 57
     [java] Duration:	2 ms		Content: Europe eve 313482 44
     [java] Duration:	2 ms		Content: Europe gary 509982 45
     [java] Duration:	2 ms		Content: Europe alice 979875 30
     [java] Duration:	2 ms		Content: Europe carol 312898 54
     [java] Duration:	2 ms		Content: Europe eve 839487 42
     [java] Duration:	2 ms		Content: Europe carol 1017517 44
     [java] Duration:	2 ms		Content: Europe carol 293015 55
     [java] Duration:	2 ms		Content: Europe carol 798357 37
     [java] Duration:	4 ms		Content: Europe eve 668669 47
     [java] Duration:	2 ms		Content: Europe eve 837697 51
     [java] Duration:	2 ms		Content: Europe eve 527397 33
     [java] Duration:	2 ms		Content: Europe eve 939327 46
     [java] Duration:	2 ms		Content: Europe carol 322555 39
     [java] Duration:	2 ms		Content: Europe carol 910043 59
     [java] Duration:	2 ms		Content: Europe carol 37382 31
     [java] Duration:	2 ms		Content: Europe alice 925794 46
     [java] Duration:	2 ms		Content: Europe gary 675600 50
     [java] Duration:	2 ms		Content: Europe eve 1041130 33
     [java] Duration:	2 ms		Content: Europe alice 984891 32
     [java] Duration:	2 ms		Content: Europe carol 501418 30
     [java] Duration:	2 ms		Content: Europe alice 822051 38
     [java] Duration:	2 ms		Content: Europe alice 389114 40
     [java] Duration:	2 ms		Content: Europe alice 208655 48
     [java] Duration:	2 ms		Content: Europe eve 97788 57
     [java] Duration:	2 ms		Content: Europe gary 50668 35
     [java] Duration:	2 ms		Content: Europe alice 862414 56
     [java] Duration:	2 ms		Content: Europe carol 1035129 56
     [java] Duration:	2 ms		Content: Europe gary 234091 36
     [java] Duration:	2 ms		Content: Europe gary 344612 41
     [java] Duration:	2 ms		Content: Europe eve 340134 57
     [java] Duration:	2 ms		Content: Europe gary 916202 30
     [java] Duration:	2 ms		Content: Europe gary 669512 50
     [java] Duration:	2 ms		Content: Europe carol 773908 30
     [java] Duration:	2 ms		Content: Europe carol 829170 35
     [java] Duration:	2 ms		Content: Europe gary 481639 34
     [java] Duration:	2 ms		Content: Europe eve 542482 58
     [java] Duration:	2 ms		Content: Europe gary 282585 35
     [java] Duration:	2 ms		Content: Europe carol 1044012 50
     [java] Duration:	9 ms		Content: Europe alice 816407 58
     [java] Duration:	2 ms		Content: Europe alice 268206 36
     [java] Duration:	2 ms		Content: Europe gary 468753 49
     [java] Duration:	2 ms		Content: Europe gary 274817 54
     [java] Duration:	2 ms		Content: Europe carol 641946 42
     [java] Duration:	2 ms		Content: Europe gary 219884 44
     [java] Duration:	2 ms		Content: Europe alice 683941 59
     [java] Duration:	2 ms		Content: Europe alice 948196 47
     [java] Duration:	2 ms		Content: Europe carol 418147 31
     [java] Duration:	2 ms		Content: Europe gary 2911 33
     [java] Duration:	2 ms		Content: Europe gary 34835 55
     [java] Duration:	2 ms		Content: Europe gary 162212 59
     [java] Duration:	2 ms		Content: Europe carol 154359 55
     [java] Duration:	2 ms		Content: Europe carol 153522 31
     [java] Duration:	2 ms		Content: Europe alice 964411 41
     [java] Duration:	2 ms		Content: Europe eve 282629 35
     [java] Duration:	2 ms		Content: Europe alice 841032 59
     [java] Duration:	2 ms		Content: Europe carol 716336 30
     [java] Duration:	2 ms		Content: Europe carol 162797 50
     [java] Duration:	2 ms		Content: Europe carol 927826 59
     [java] Duration:	2 ms		Content: Europe carol 152213 39
     [java] Duration:	2 ms		Content: Europe eve 1027013 31
     [java] Duration:	2 ms		Content: Europe gary 69476 49
     [java] Duration:	2 ms		Content: Europe alice 317920 46
     [java] Duration:	2 ms		Content: Europe alice 61468 33
     [java] Duration:	2 ms		Content: Europe alice 1038568 31
     [java] Duration:	2 ms		Content: Europe eve 207564 53
     [java] Duration:	2 ms		Content: Europe carol 936929 45
     [java] Duration:	2 ms		Content: Europe carol 950914 51
     [java] Duration:	2 ms		Content: Europe eve 647112 49
     [java] Duration:	2 ms		Content: Europe eve 941115 42
     [java] Duration:	2 ms		Content: Europe gary 1012046 51
     [java] Duration:	2 ms		Content: Europe gary 831311 31
     [java] Duration:	2 ms		Content: Europe gary 759268 30
     [java] Duration:	2 ms		Content: Europe eve 199942 34
     [java] Duration:	2 ms		Content: Europe carol 490062 36
     [java] Duration:	2 ms		Content: Europe gary 451807 50
     [java] Duration:	2 ms		Content: Europe gary 25477 59
     [java] Duration:	2 ms		Content: Europe carol 748839 52
     [java] Duration:	2 ms		Content: Europe alice 436029 37
     [java] Duration:	2 ms		Content: Europe eve 603193 41
     [java] Duration:	2 ms		Content: Europe gary 137712 37
     [java] Duration:	2 ms		Content: Europe carol 207453 53
     [java] Duration:	2 ms		Content: Europe gary 695824 33
     [java] Duration:	2 ms		Content: Europe carol 117935 45
     [java] Duration:	2 ms		Content: Europe gary 407795 53
     [java] Duration:	2 ms		Content: Europe carol 807175 57
     [java] Duration:	2 ms		Content: Europe gary 242496 44
     [java] Duration:	2 ms		Content: Europe gary 668865 35
     [java] Duration:	2 ms		Content: Europe gary 627255 52
     [java] Duration:	2 ms		Content: Europe carol 251175 43
     [java] Duration:	2 ms		Content: Europe gary 1013584 54
     [java] Duration:	2 ms		Content: Europe gary 203186 47
     [java] Duration:	2 ms		Content: Europe carol 997443 30
     [java] Duration:	2 ms		Content: Europe eve 241377 56
     [java] Duration:	2 ms		Content: Europe alice 523767 47
     [java] Duration:	2 ms		Content: Europe carol 799815 46
     [java] Duration:	2 ms		Content: Europe eve 576546 53
     [java] Duration:	2 ms		Content: Europe carol 234398 51
     [java] Duration:	2 ms		Content: Europe alice 880507 36
     [java] Duration:	2 ms		Content: Europe carol 561333 42
     [java] Duration:	2 ms		Content: Europe gary 39889 38
     [java] Duration:	2 ms		Content: Europe alice 83833 57
     [java] Duration:	2 ms		Content: Europe gary 195631 58
     [java] Duration:	2 ms		Content: Europe gary 165424 48
     [java] Duration:	2 ms		Content: Europe eve 552978 43
     [java] Duration:	2 ms		Content: Europe alice 667099 56
     [java] Duration:	2 ms		Content: Europe gary 618741 40
     [java] Duration:	2 ms		Content: Europe carol 433074 40
     [java] Duration:	2 ms		Content: Europe gary 63198 52
     [java] Duration:	2 ms		Content: Europe alice 510011 30
     [java] Duration:	2 ms		Content: Europe eve 681646 52
     [java] Duration:	2 ms		Content: Europe carol 720752 49
     [java] Duration:	2 ms		Content: Europe alice 1031120 34
     [java] Duration:	2 ms		Content: Europe gary 891577 47
     [java] Duration:	2 ms		Content: Europe gary 985314 33
     [java] Duration:	2 ms		Content: Europe gary 284959 59
     [java] Duration:	2 ms		Content: Europe eve 437732 33
     [java] Duration:	2 ms		Content: Europe carol 564158 50
     [java] Duration:	2 ms		Content: Europe carol 929386 51
     [java] Duration:	2 ms		Content: Europe eve 1024124 58
     [java] Duration:	2 ms		Content: Europe carol 400776 35
     [java] Duration:	2 ms		Content: Europe eve 903715 47
     [java] Duration:	2 ms		Content: Europe gary 404693 50
     [java] Duration:	2 ms		Content: Europe gary 722385 55
     [java] Duration:	2 ms		Content: Europe alice 424831 46
     [java] Duration:	2 ms		Content: Europe eve 26721 43
     [java] Duration:	2 ms		Content: Europe eve 24877 30
     [java] Duration:	2 ms		Content: Europe eve 681200 36
     [java] Duration:	2 ms		Content: Europe gary 738376 54
     [java] Duration:	3 ms		Content: Europe eve 69385 34
     [java] Duration:	2 ms		Content: Europe eve 889426 59
     [java] Duration:	2 ms		Content: Europe eve 225487 31
     [java] Duration:	2 ms		Content: Europe gary 360619 50
     [java] Duration:	2 ms		Content: Europe carol 28996 30
     [java] Duration:	2 ms		Content: Europe carol 755304 31
     [java] Duration:	2 ms		Content: Europe eve 313958 33
     [java] Duration:	2 ms		Content: Europe alice 454340 47
     [java] Duration:	2 ms		Content: Europe alice 339832 46
     [java] Duration:	2 ms		Content: Europe carol 236024 33
     [java] Duration:	2 ms		Content: Europe carol 281715 53
     [java] Duration:	2 ms		Content: Europe carol 250708 39
     [java] Duration:	2 ms		Content: Europe eve 528910 57
     [java] Duration:	2 ms		Content: Europe eve 512047 40
     [java] Duration:	2 ms		Content: Europe carol 754627 56
     [java] Duration:	2 ms		Content: Europe gary 587103 56
     [java] Duration:	2 ms		Content: Europe eve 58672 47
     [java] Duration:	2 ms		Content: Europe alice 353341 49
     [java] Duration:	2 ms		Content: Europe eve 906305 39
     [java] Duration:	3 ms		Content: Europe gary 356867 55
     [java] Duration:	2 ms		Content: Europe gary 922082 40
     [java] Duration:	2 ms		Content: Europe alice 577579 44
     [java] Duration:	2 ms		Content: Europe carol 471653 55
     [java] Duration:	4 ms		Content: Europe eve 49210 49
     [java] Duration:	2 ms		Content: Europe eve 449793 56
     [java] Duration:	2 ms		Content: Europe eve 309648 59
     [java] Duration:	2 ms		Content: Europe alice 680652 44
     [java] Duration:	2 ms		Content: Europe eve 1046418 44
     [java] Duration:	4 ms		Content: Europe eve 757202 58
     [java] Duration:	2 ms		Content: Europe gary 668776 58
     [java] Duration:	2 ms		Content: Europe alice 844445 49
     [java] Duration:	2 ms		Content: Europe alice 626242 59
     [java] Duration:	2 ms		Content: Europe gary 919416 33
     [java] Duration:	2 ms		Content: Europe eve 656337 52
     [java] Duration:	2 ms		Content: Europe gary 538382 35
     [java] Duration:	2 ms		Content: Europe carol 220615 44
     [java] Duration:	2 ms		Content: Europe alice 114502 51
     [java] Duration:	2 ms		Content: Europe gary 156649 42
     [java] Duration:	2 ms		Content: Europe carol 289976 49
     [java] Duration:	2 ms		Content: Europe carol 435731 52
     [java] Duration:	2 ms		Content: Europe alice 217360 32
     [java] Duration:	2 ms		Content: Europe carol 502510 51
     [java] Duration:	2 ms		Content: Europe carol 969866 43
     [java] Duration:	2 ms		Content: Europe alice 233906 49
     [java] Duration:	2 ms		Content: Europe carol 59043 34
     [java] Duration:	2 ms		Content: Europe gary 370379 39
     [java] Duration:	2 ms		Content: Europe gary 507931 50
     [java] Duration:	2 ms		Content: Europe gary 1031558 46
     [java] Duration:	2 ms		Content: Europe eve 433258 54
     [java] Duration:	2 ms		Content: Europe gary 1030800 48
     [java] Duration:	2 ms		Content: Europe alice 118190 47
     [java] Duration:	2 ms		Content: Europe alice 495790 50
     [java] Duration:	2 ms		Content: Europe gary 599712 39
     [java] Duration:	2 ms		Content: Europe gary 776690 40
     [java] Duration:	2 ms		Content: Europe alice 819638 31
     [java] Duration:	2 ms		Content: Europe carol 694497 54
     [java] Duration:	2 ms		Content: Europe alice 7387 54
     [java] Duration:	2 ms		Content: Europe carol 248504 37
     [java] Duration:	2 ms		Content: Europe gary 314291 41
     [java] Duration:	2 ms		Content: Europe alice 80112 45
     [java] Duration:	2 ms		Content: Europe gary 401572 42
     [java] Duration:	2 ms		Content: Europe alice 360975 47
     [java] Duration:	17 ms		Content: Europe alice 84791 37
     [java] Duration:	2 ms		Content: Europe eve 202354 44
     [java] Duration:	2 ms		Content: Europe gary 258986 49
     [java] Duration:	2 ms		Content: Europe gary 637220 35
     [java] Duration:	2 ms		Content: Europe alice 363389 37
     [java] Duration:	2 ms		Content: Europe alice 978027 47
     [java] Duration:	2 ms		Content: Europe alice 239242 58
     [java] Duration:	2 ms		Content: Europe alice 746970 46
     [java] Duration:	2 ms		Content: Europe eve 605286 52
     [java] Duration:	2 ms		Content: Europe gary 954248 36
     [java] Duration:	2 ms		Content: Europe eve 13945 44
     [java] Duration:	2 ms		Content: Europe carol 906595 44
     [java] Duration:	2 ms		Content: Europe gary 449224 33
     [java] Duration:	2 ms		Content: Europe alice 366859 58
     [java] Duration:	2 ms		Content: Europe gary 842289 56
     [java] Duration:	2 ms		Content: Europe eve 371579 31
     [java] Duration:	2 ms		Content: Europe gary 750584 57
     [java] Duration:	2 ms		Content: Europe alice 699285 48
     [java] Duration:	2 ms		Content: Europe eve 346387 41
     [java] Duration:	2 ms		Content: Europe gary 308601 33
     [java] Duration:	2 ms		Content: Europe gary 754941 44
     [java] Duration:	2 ms		Content: Europe carol 961801 48
     [java] Duration:	2 ms		Content: Europe alice 1021748 37
     [java] Duration:	2 ms		Content: Europe eve 837851 33
     [java] Duration:	2 ms		Content: Europe carol 26958 48
     [java] Duration:	2 ms		Content: Europe gary 161394 50
     [java] Duration:	2 ms		Content: Europe alice 637215 34
     [java] Duration:	2 ms		Content: Europe alice 261352 58
     [java] Duration:	2 ms		Content: Europe gary 533290 45
     [java] Duration:	2 ms		Content: Europe carol 127557 57
     [java] Duration:	2 ms		Content: Europe gary 788267 45
     [java] Duration:	2 ms		Content: Europe eve 1010408 41
     [java] Duration:	2 ms		Content: Europe eve 328809 58
     [java] Duration:	2 ms		Content: Europe eve 441999 55
     [java] Duration:	2 ms		Content: Europe alice 626190 58
     [java] Duration:	2 ms		Content: Europe alice 652305 36
     [java] Duration:	3 ms		Content: Europe carol 730712 36
     [java] Duration:	2 ms		Content: Europe carol 999310 34
     [java] Duration:	2 ms		Content: Europe alice 771283 48
     [java] Duration:	6 ms		Content: Europe carol 314240 48
     [java] Duration:	2 ms		Content: Europe carol 177546 49
     [java] Duration:	2 ms		Content: Europe eve 29691 54
     [java] Duration:	2 ms		Content: Europe gary 869270 54
     [java] Duration:	2 ms		Content: Europe gary 516538 43
     [java] Duration:	2 ms		Content: Europe eve 303039 58
     [java] Duration:	2 ms		Content: Europe carol 484000 55
     [java] Duration:	2 ms		Content: Europe eve 325250 46
     [java] Duration:	2 ms		Content: Europe alice 180748 51
     [java] Duration:	2 ms		Content: Europe gary 831946 31
     [java] Duration:	2 ms		Content: Europe carol 324899 37
     [java] Duration:	2 ms		Content: Europe eve 944435 57
     [java] Duration:	2 ms		Content: Europe eve 699552 39
     [java] Duration:	2 ms		Content: Europe gary 192036 48
     [java] Duration:	2 ms		Content: Europe eve 956888 59
     [java] Duration:	2 ms		Content: Europe gary 805957 55
     [java] Duration:	2 ms		Content: Europe gary 142985 50
     [java] Duration:	2 ms		Content: Europe eve 843290 31
     [java] Duration:	2 ms		Content: Europe alice 846370 52
     [java] Duration:	2 ms		Content: Europe eve 468217 35
     [java] Duration:	2 ms		Content: Europe gary 24320 37
     [java] Duration:	2 ms		Content: Europe gary 433102 42
     [java] Duration:	2 ms		Content: Europe eve 878685 59
     [java] Duration:	2 ms		Content: Europe gary 840192 53
     [java] Duration:	2 ms		Content: Europe alice 209661 54
     [java] Duration:	2 ms		Content: Europe carol 972290 32
     [java] Duration:	2 ms		Content: Europe eve 951175 51
     [java] Duration:	2 ms		Content: Europe gary 957473 55
     [java] Duration:	2 ms		Content: Europe gary 506334 40
     [java] Duration:	2 ms		Content: Europe eve 941158 31
     [java] Duration:	2 ms		Content: Europe carol 951228 49
     [java] Duration:	2 ms		Content: Europe eve 395778 56
     [java] Duration:	2 ms		Content: Europe eve 852758 49
     [java] Duration:	2 ms		Content: Europe carol 319354 59
     [java] Duration:	2 ms		Content: Europe carol 238965 38
     [java] Duration:	2 ms		Content: Europe alice 427952 49
     [java] Duration:	4 ms		Content: Europe eve 72201 35
     [java] Duration:	2 ms		Content: Europe carol 802347 33
     [java] Duration:	3 ms		Content: Europe alice 134589 47
     [java] Duration:	2 ms		Content: Europe alice 1034326 59
     [java] Duration:	2 ms		Content: Europe eve 189947 47
     [java] Duration:	2 ms		Content: Europe carol 622931 45
     [java] Duration:	2 ms		Content: Europe gary 244719 37
     [java] Duration:	2 ms		Content: Europe carol 917398 50
     [java] Duration:	2 ms		Content: Europe carol 885918 49
     [java] Duration:	2 ms		Content: Europe carol 443862 44
     [java] Duration:	2 ms		Content: Europe carol 475493 50
     [java] Duration:	2 ms		Content: Europe gary 510789 59
     [java] Duration:	2 ms		Content: Europe alice 612873 42
     [java] Duration:	2 ms		Content: Europe eve 54641 31
     [java] Duration:	2 ms		Content: Europe carol 1026371 56
     [java] Duration:	2 ms		Content: Europe eve 707241 34
     [java] Duration:	2 ms		Content: Europe eve 640261 57
     [java] Duration:	2 ms		Content: Europe carol 774289 31
     [java] Duration:	2 ms		Content: Europe gary 404988 53
     [java] Duration:	2 ms		Content: Europe eve 463201 45
     [java] Duration:	2 ms		Content: Europe carol 728695 36
     [java] Duration:	2 ms		Content: Europe alice 431183 35
     [java] Duration:	2 ms		Content: Europe eve 815968 52
     [java] Duration:	2 ms		Content: Europe gary 345553 42
     [java] Duration:	2 ms		Content: Europe carol 6699 47
     [java] Duration:	2 ms		Content: Europe alice 1031006 47
     [java] Duration:	2 ms		Content: Europe eve 724724 33
     [java] Duration:	2 ms		Content: Europe eve 815477 37
     [java] Duration:	2 ms		Content: Europe gary 408241 41
     [java] Duration:	2 ms		Content: Europe eve 604965 55
     [java] Duration:	2 ms		Content: Europe alice 985355 33
     [java] Duration:	2 ms		Content: Europe carol 735447 30
     [java] Duration:	2 ms		Content: Europe gary 197884 46
     [java] Duration:	2 ms		Content: Europe carol 619341 59
     [java] Duration:	2 ms		Content: Europe carol 803734 59
     [java] Duration:	2 ms		Content: Europe eve 982207 52
     [java] Duration:	2 ms		Content: Europe alice 323415 53
     [java] Duration:	2 ms		Content: Europe carol 1020424 45
     [java] Duration:	2 ms		Content: Europe alice 568254 49
     [java] Duration:	2 ms		Content: Europe carol 242470 49
     [java] Duration:	3 ms		Content: Europe eve 482775 32
     [java] Duration:	2 ms		Content: Europe eve 243172 30
     [java] Duration:	2 ms		Content: Europe eve 712028 51
     [java] Duration:	2 ms		Content: Europe carol 341972 39
     [java] Duration:	2 ms		Content: Europe carol 381104 35
     [java] Duration:	2 ms		Content: Europe alice 801649 44
     [java] Duration:	2 ms		Content: Europe gary 540456 33
     [java] Duration:	2 ms		Content: Europe carol 85737 55
     [java] Duration:	2 ms		Content: Europe eve 191234 34
     [java] Duration:	2 ms		Content: Europe carol 322843 33
     [java] Duration:	2 ms		Content: Europe carol 274370 42
     [java] Duration:	2 ms		Content: Europe eve 932496 39
     [java] Duration:	2 ms		Content: Europe alice 597633 59
     [java] Duration:	2 ms		Content: Europe eve 187012 54
     [java] Duration:	3 ms		Content: Europe alice 62233 43
     [java] Duration:	3 ms		Content: Europe gary 64734 48
     [java] Duration:	2 ms		Content: Europe carol 1000921 49
     [java] Duration:	2 ms		Content: Europe gary 636486 39
     [java] Duration:	2 ms		Content: Europe gary 49287 34
     [java] Duration:	2 ms		Content: Europe gary 1002342 56
     [java] Duration:	2 ms		Content: Europe alice 1032480 42
     [java] Duration:	3 ms		Content: Europe eve 770420 59
     [java] Duration:	2 ms		Content: Europe gary 684228 43
     [java] Duration:	2 ms		Content: Europe gary 114502 42
     [java] Duration:	2 ms		Content: Europe carol 454836 42
     [java] Duration:	2 ms		Content: Europe eve 673613 54
     [java] Duration:	2 ms		Content: Europe eve 158512 46
     [java] Duration:	2 ms		Content: Europe gary 233094 50
     [java] Duration:	2 ms		Content: Europe alice 141216 33
     [java] Duration:	2 ms		Content: Europe gary 392560 46
     [java] Duration:	2 ms		Content: Europe alice 649277 35
     [java] Duration:	2 ms		Content: Europe gary 884302 59
     [java] Duration:	2 ms		Content: Europe gary 267101 48
     [java] Duration:	2 ms		Content: Europe alice 35232 35
     [java] Duration:	2 ms		Content: Europe carol 556717 48
